project_id,project_type,location,sqft,floors,num_units,planned_duration_weeks,actual_duration_weeks,schedule_delay_pct,estimated_cost_cad,actual_cost_cad,cost_overrun_pct,contractor_rating,complexity_score,team_experience_years,num_change_orders,weather_risk_factor,material_volatility,num_subcontractors,budget_pressure,risk_score,on_budget,on_schedule,data_source
EXP_09477,residential_single_family,Calgary,5356.0,1,1,87.9,87.3,-0.7,1249656.375,1277148.81525,2.2,3.7,3,10.4,5,0.52,0.48,7,0.4,20.0,True,True,synthetic_expanded
EXP_09478,industrial_warehouse,Toronto,21285.0,1,0,74.2,94.9,27.95,3911694.15,4384226.80332,12.08,4.1,3,11.0,7,0.29,0.48,4,0.6,20.0,False,False,synthetic_expanded
EXP_09479,residential_single_family,Toronto,2876.0,2,1,49.0,48.7,-0.64,831553.0210000001,770683.3398628,-7.32,4.7,3,21.9,7,0.31,0.45,3,0.8,23.7,False,True,synthetic_expanded
EXP_09480,residential_multi_family,Winnipeg,45366.0,6,45,272.4,293.6,7.78,9653012.215499999,9812286.917055748,1.65,3.3,3,5.4,3,0.51,0.48,6,0.55,32.8,True,False,synthetic_expanded
EXP_09481,renovation_commercial,Halifax,28414.0,8,0,88.1,79.7,-9.53,6452459.900400001,5484590.915340001,-15.0,4.9,4,7.2,3,0.56,0.31,6,0.16,20.0,False,True,synthetic_expanded
EXP_09482,residential_multi_family,Toronto,36752.0,4,39,218.3,196.5,-10.0,15820763.816000002,14534535.717759201,-8.13,5.0,4,16.1,6,0.2,0.49,3,0.51,23.2,False,True,synthetic_expanded
EXP_09483,commercial_retail,Montreal,3030.0,1,0,21.1,20.8,-1.39,666469.839,628281.1172253,-5.73,4.3,3,13.3,4,0.49,0.44,3,0.47,20.0,False,True,synthetic_expanded
EXP_09484,industrial_warehouse,Saskatoon,477440.0,1,0,520.0,495.0304341945083,-4.8,91591018.02,97150592.813814,6.07,3.7,6,3.0,5,0.42,0.53,40,0.06,42.5,False,True,synthetic_expanded
EXP_09485,residential_multi_family,Victoria,10374.0,2,10,50.7,52.9,4.32,4728721.787500001,4364610.2098625,-7.7,4.1,3,14.5,5,0.43,0.52,3,0.55,25.4,False,True,synthetic_expanded
EXP_09486,residential_single_family,Ottawa,3897.0,2,2,24.2,28.9,19.41,1384177.9824,1589866.8305846401,14.86,3.9,3,6.8,12,0.5,0.49,5,0.33,20.0,False,False,synthetic_expanded
EXP_09487,mixed_use,Toronto,288927.0,31,268,520.0,591.5271368929905,13.76,201767331.12900004,197267919.64482334,-2.23,4.6,6,10.4,9,0.47,0.44,49,0.31,35.8,True,False,synthetic_expanded
EXP_09488,healthcare_hospital,Winnipeg,503480.0,10,0,520.0,528.8509352852329,1.7,244377585.52449998,267153576.49538338,9.32,4.5,8,11.6,9,0.41,0.26,77,0.3268643219924431,40.2,False,True,synthetic_expanded
EXP_09489,commercial_office,Winnipeg,17709.0,2,0,53.4,48.1,-9.86,7200998.6795,6267749.250636799,-12.96,3.6,4,15.3,2,0.47,0.42,3,0.62,27.6,False,True,synthetic_expanded
EXP_09490,commercial_office,Halifax,272971.0,29,0,520.0,534.909903985269,2.87,118398836.3252,138964714.19488725,17.37,4.4,8,8.1,9,0.4,0.54,44,0.5429375989127585,44.6,False,True,synthetic_expanded
EXP_09491,residential_single_family,Victoria,1561.0,2,3,23.1,25.3,9.48,656696.075,722759.700145,10.06,4.0,3,8.0,4,0.35,0.47,8,0.31,20.0,False,False,synthetic_expanded
EXP_09492,commercial_office,Calgary,114959.0,9,0,367.4,371.4,1.08,60486541.841000006,60184109.131795004,-0.5,4.2,5,9.2,3,0.32,0.52,17,0.68,22.0,True,True,synthetic_expanded
EXP_09493,commercial_office,Toronto,113047.0,7,0,519.4,500.2,-3.69,49692169.449,56355889.3721109,13.41,4.4,5,8.0,8,0.16,0.56,17,0.71,27.3,False,True,synthetic_expanded
EXP_09494,industrial_warehouse,Montreal,50206.0,1,0,149.4,147.8,-1.08,11007244.563000001,10382033.071821602,-5.68,4.2,4,10.1,3,0.17,0.71,9,0.53,20.0,False,True,synthetic_expanded
EXP_09495,residential_single_family,Halifax,1048.0,2,2,16.8,17.3,3.13,280191.7868,253741.68212607998,-9.44,3.0,3,14.5,5,0.29,0.54,3,0.24,25.5,False,True,synthetic_expanded
EXP_09496,renewable_energy,Calgary,11578.0,2,0,57.9,60.0,3.56,3458131.9850000003,3162807.513481,-8.54,4.8,4,7.3,5,0.57,0.54,5,0.21,24.0,False,True,synthetic_expanded
EXP_09497,infrastructure_bridge,Calgary,1029.0,0,0,25.2,24.9,-1.26,6506952.1110000005,6543391.042821601,0.56,4.6,5,13.4,6,0.57,0.2,3,0.5,20.3,True,True,synthetic_expanded
EXP_09498,residential_multi_family,Vancouver,53540.0,3,52,299.0,324.6,8.55,27879248.7765,32130834.214916255,15.25,3.1,3,13.6,5,0.48,0.4,8,0.65,20.0,False,False,synthetic_expanded
EXP_09499,residential_multi_family,Edmonton,64949.0,10,63,383.6,385.9,0.61,17898281.9208,16022541.97550016,-10.48,4.7,4,9.2,4,0.37,0.42,12,0.44,11.4,False,True,synthetic_expanded
EXP_09500,transit_station,Toronto,30201.0,1,0,247.0,254.1,2.88,61861632.521000005,76423860.81644341,23.54,4.3,7,6.2,13,0.44,0.55,16,0.85,45.0,False,True,synthetic_expanded
EXP_09501,residential_multi_family,Toronto,166050.0,16,173,520.0,483.7890708058686,-6.96,60991943.116000004,66005480.84013521,8.22,4.9,5,10.4,6,0.42,0.52,20,0.42,21.2,False,True,synthetic_expanded
EXP_09502,industrial_warehouse,Vancouver,165439.0,1,0,520.0,468.0167417900837,-10.0,20386236.087,19733876.532216,-3.2,4.2,4,12.8,2,0.41,0.24,15,0.53,20.0,True,True,synthetic_expanded
EXP_09503,residential_multi_family,Surrey,69382.0,7,64,434.3,454.1,4.55,26300992.4364,29943679.8888414,13.85,4.2,4,8.5,12,0.36,0.41,8,0.17,20.0,False,True,synthetic_expanded
EXP_09504,infrastructure_bridge,Ottawa,1028.0,0,0,32.5,29.5,-9.32,2716919.6688,3239111.62914336,19.22,4.7,5,12.7,6,0.43,0.52,3,0.21,23.0,False,True,synthetic_expanded
EXP_09505,residential_single_family,Edmonton,2239.0,1,1,33.6,30.2,-10.0,475359.3216,477831.19007232005,0.52,4.1,3,9.3,5,0.37,0.64,3,0.47,20.0,True,True,synthetic_expanded
EXP_09506,infrastructure_bridge,Montreal,218.0,0,0,5.0,5.4,8.53,1039005.8910000001,964924.7709717001,-7.13,5.0,5,11.9,6,0.24,0.14,3,0.28,20.0,False,False,synthetic_expanded
EXP_09507,residential_single_family,Saskatoon,2709.0,2,3,19.4,17.5,-10.0,482115.77999999997,484670.993634,0.53,4.2,3,16.0,7,0.56,0.52,3,0.64,20.6,True,True,synthetic_expanded
EXP_09508,residential_single_family,Montreal,1081.0,2,1,13.6,13.7,0.38,424788.0,361069.8,-15.0,3.7,3,17.3,1,0.55,0.64,8,0.55,27.6,False,True,synthetic_expanded
EXP_09509,residential_single_family,Saskatoon,3307.0,2,2,56.1,50.5,-10.0,887936.292,908891.5884912001,2.36,3.9,3,7.6,4,0.55,0.41,4,0.32,20.0,True,True,synthetic_expanded
EXP_09510,commercial_office,Vancouver,264757.0,27,0,520.0,467.9818541351634,-10.0,181831966.0605,161594068.23796636,-11.13,4.4,7,15.9,4,0.31,0.49,44,0.49,30.8,False,True,synthetic_expanded
EXP_09511,industrial_warehouse,Montreal,9125.0,1,0,23.8,23.2,-2.52,2048607.5085,1741316.382225,-15.0,4.6,3,13.2,4,0.25,0.28,6,0.32,20.0,False,True,synthetic_expanded
EXP_09512,renovation_commercial,Ottawa,88888.0,6,0,395.3,359.4,-9.07,19445725.1556,20754422.458571877,6.73,3.2,5,11.2,7,0.38,0.51,4,0.49,27.9,False,True,synthetic_expanded
EXP_09513,commercial_office,Montreal,81991.0,12,0,338.0,429.5,27.08,25808964.499500003,29220909.606333904,13.22,3.6,5,11.4,6,0.33,0.64,10,0.41,34.6,False,False,synthetic_expanded
EXP_09514,commercial_retail,Surrey,2089.0,1,0,15.2,13.9,-8.29,1060023.3336,1147687.26328872,8.27,4.4,3,9.1,4,0.38,0.26,3,0.57,20.0,False,True,synthetic_expanded
EXP_09515,residential_multi_family,Surrey,63850.0,5,62,226.0,255.8,13.2,29169554.818800002,29557509.897890046,1.33,4.4,3,10.4,5,0.39,0.77,9,0.32,24.1,True,False,synthetic_expanded
EXP_09516,residential_single_family,Calgary,2458.0,1,2,28.5,25.7,-10.0,1116046.0520000001,1103657.9408228002,-1.11,4.2,3,15.9,4,0.4,0.49,3,0.14,20.0,True,True,synthetic_expanded
EXP_09517,residential_multi_family,Halifax,13761.0,5,15,63.8,72.2,13.14,3932574.9876000006,4375382.931203761,11.26,4.1,3,9.8,6,0.46,0.45,3,0.3,20.0,False,False,synthetic_expanded
EXP_09518,industrial_warehouse,Edmonton,177764.0,1,0,339.2,333.8,-1.6,36166468.010400005,35453988.590595126,-1.97,4.4,4,13.7,6,0.22,0.58,14,0.46,26.4,True,True,synthetic_expanded
EXP_09519,residential_single_family,Saskatoon,3476.0,2,2,36.6,34.2,-6.57,903783.735,769029.5801115,-14.91,4.9,3,14.6,2,0.19,0.56,7,0.45,20.0,False,True,synthetic_expanded
EXP_09520,residential_single_family,Surrey,2691.0,2,2,44.3,43.7,-1.46,641445.4728,709246.2592749599,10.57,3.6,3,8.8,7,0.57,0.74,8,0.61,26.6,False,True,synthetic_expanded
EXP_09521,commercial_office,Vancouver,430186.0,37,0,520.0,505.6520398725722,-2.76,248815896.714,274244881.3581708,10.22,3.9,9,9.4,6,0.35,0.33,67,0.38716126894699,46.6,False,True,synthetic_expanded
EXP_09522,residential_multi_family,Brampton,38532.0,11,36,202.4,182.2,-10.0,16262988.5312,16035306.6917632,-1.4,3.6,4,11.4,5,0.51,0.21,5,0.37,20.0,True,True,synthetic_expanded
EXP_09523,commercial_retail,Calgary,83480.0,2,0,520.0,504.58933107535984,-2.97,36636413.704,37145659.8544856,1.39,5.0,5,12.9,5,0.3,0.4,14,0.39,21.6,True,True,synthetic_expanded
EXP_09524,residential_multi_family,Vancouver,116228.0,12,112,520.0,533.8953395896294,2.68,44439480.72450001,43506251.62928551,-2.1,3.8,5,13.8,6,0.23,0.21,7,0.54,20.3,True,True,synthetic_expanded
EXP_09525,residential_multi_family,Victoria,64990.0,14,66,228.3,280.9,23.05,19151200.9625,21809387.656094998,13.88,4.5,4,13.8,7,0.27,0.32,8,0.47,20.0,False,False,synthetic_expanded
EXP_09526,healthcare_hospital,Vancouver,538293.0,4,0,520.0,582.2006696686295,11.96,545826350.9655,722292010.2326461,32.33,3.9,8,16.7,14,0.35,0.7,84,0.5479979093660284,52.7,False,False,synthetic_expanded
EXP_09527,commercial_office,Quebec City,357323.0,39,0,520.0,516.9307667765607,-0.59,158173129.9694,187356072.44875428,18.45,3.3,8,17.4,9,0.38,0.78,56,0.6869492933191937,56.3,False,True,synthetic_expanded
EXP_09528,mixed_use,Ottawa,51810.0,5,54,166.7,153.3,-8.01,31457401.855200004,31844327.898018964,1.23,4.3,5,12.0,7,0.42,0.63,13,0.59,32.4,True,True,synthetic_expanded
EXP_09529,industrial_warehouse,Brampton,26943.0,1,0,93.5,84.2,-10.0,4684288.5504,4924592.55303552,5.13,3.6,3,10.7,4,0.36,0.65,3,0.22,20.2,False,True,synthetic_expanded
EXP_09530,residential_multi_family,Saskatoon,145034.0,13,126,520.0,536.5217391304349,3.17,45925679.718,49383883.4007654,7.53,3.6,5,10.0,7,0.38,0.48,17,0.3,33.6,False,True,synthetic_expanded
EXP_09531,infrastructure_bridge,Victoria,3583.0,0,0,69.0,66.9,-3.04,19121614.6,20681938.35136,8.16,4.8,5,7.3,5,0.51,0.4,7,0.37,26.3,False,True,synthetic_expanded
EXP_09532,commercial_retail,Halifax,42738.0,2,0,390.0,370.7,-4.94,10301441.7284,10192246.446078958,-1.06,5.0,4,12.4,2,0.4,0.38,6,0.26,20.0,True,True,synthetic_expanded
EXP_09533,residential_single_family,Toronto,4295.0,2,2,56.8,58.1,2.22,1306711.9000000001,1354145.5419700001,3.63,3.8,3,5.1,6,0.32,0.3,6,0.45,20.0,True,True,synthetic_expanded
EXP_09534,residential_single_family,Toronto,3623.0,1,1,34.0,32.9,-3.21,1104984.192,1139017.7051136,3.08,4.2,3,12.8,5,0.48,0.29,6,0.74,20.2,True,True,synthetic_expanded
EXP_09535,residential_multi_family,Vancouver,134416.0,16,142,471.1,485.1,2.97,55355499.171000004,56396182.5554148,1.88,4.4,5,8.8,6,0.43,0.3,19,0.36,22.6,True,True,synthetic_expanded
EXP_09536,residential_single_family,Saskatoon,3174.0,2,2,55.8,50.2,-10.0,773919.522,796827.5398512001,2.96,4.6,3,6.2,6,0.31,0.36,4,0.46,20.0,True,True,synthetic_expanded
EXP_09537,industrial_warehouse,Saskatoon,236055.0,1,0,520.0,478.5691056910569,-7.97,26337032.478000004,31480654.920953404,19.53,4.2,5,12.1,7,0.48,0.62,18,0.8,31.7,False,True,synthetic_expanded
EXP_09538,residential_multi_family,Halifax,41242.0,6,39,195.4,189.3,-3.14,10977202.934400002,10950857.647357441,-0.24,3.9,3,11.5,5,0.5,0.37,4,0.47,20.0,True,True,synthetic_expanded
EXP_09539,industrial_warehouse,Victoria,402753.0,1,0,520.0,577.6142066658088,11.08,102473544.91250001,106920896.76170252,4.34,3.9,5,4.3,7,0.39,0.61,35,0.42,32.9,True,False,synthetic_expanded
EXP_09540,commercial_office,Saskatoon,7989.0,1,0,29.9,33.4,11.8,3495662.5949999997,4109850.5129414997,17.57,4.9,4,12.0,11,0.33,0.4,5,0.36,24.3,False,False,synthetic_expanded
EXP_09541,commercial_retail,Calgary,58500.0,1,0,350.8,336.6,-4.04,22149385.467,22672110.964021202,2.36,3.3,4,9.7,8,0.45,0.52,6,0.67,30.6,True,True,synthetic_expanded
EXP_09542,renovation_commercial,Edmonton,22104.0,9,0,78.7,80.0,1.71,4382256.4488,4479104.31631848,2.21,3.3,4,16.2,3,0.42,0.59,10,0.51,31.3,True,True,synthetic_expanded
EXP_09543,mixed_use,Ottawa,44967.0,3,38,260.9,234.8,-10.0,16025999.839200001,16891403.8305168,5.4,3.7,5,13.5,6,0.48,0.44,13,0.6,25.0,False,True,synthetic_expanded
EXP_09544,industrial_warehouse,Halifax,110654.0,1,0,182.4,219.2,20.19,18554653.582399998,15771455.545039998,-15.0,4.2,4,16.6,6,0.4,0.43,8,0.2,20.0,False,False,synthetic_expanded
EXP_09545,residential_single_family,Ottawa,3610.0,1,2,27.5,26.5,-3.53,905845.0104,771779.9488608,-14.8,4.5,3,8.0,3,0.39,0.49,3,0.68,20.0,False,True,synthetic_expanded
EXP_09546,residential_single_family,Halifax,1555.0,2,1,17.8,18.5,3.89,463229.09880000004,416118.69945204,-10.17,3.9,3,11.1,0,0.2,0.49,4,0.58,15.0,False,True,synthetic_expanded
EXP_09547,industrial_warehouse,Calgary,59409.0,1,0,145.0,153.7,6.01,8438251.239,8262735.6132288,-2.08,3.9,4,14.2,7,0.28,0.47,8,0.82,25.7,True,False,synthetic_expanded
EXP_09548,commercial_retail,Halifax,2487.0,2,0,10.8,12.0,11.04,482213.3448,409881.34308,-15.0,4.5,3,12.5,4,0.4,0.62,3,0.51,15.0,False,False,synthetic_expanded
EXP_09549,residential_single_family,Winnipeg,4764.0,1,2,81.6,77.3,-5.23,1461460.7434999999,1617398.60483145,10.67,3.8,3,8.4,3,0.53,0.64,5,0.82,22.1,False,True,synthetic_expanded
EXP_09550,mixed_use,Victoria,245872.0,28,213,520.0,652.1164947784913,25.41,92318684.28750001,108354439.74823876,17.37,3.3,7,10.4,7,0.21,0.6,47,0.5687043748557523,42.7,False,False,synthetic_expanded
EXP_09551,renewable_energy,Ottawa,18303.0,1,0,68.4,67.9,-0.8,6508190.149200001,6885665.177853601,5.8,3.4,5,9.6,7,0.49,0.28,6,0.44,28.7,False,True,synthetic_expanded
EXP_09552,residential_multi_family,Winnipeg,17902.0,5,16,66.7,69.6,4.38,5955353.654,5078725.5961312,-14.72,4.4,4,11.3,2,0.35,0.31,9,0.35,20.0,False,True,synthetic_expanded
EXP_09553,residential_single_family,Saskatoon,2353.0,2,1,19.5,18.8,-3.73,606262.968,548425.4808528001,-9.54,4.5,3,12.3,3,0.61,0.58,4,0.68,21.5,False,True,synthetic_expanded
EXP_09554,residential_single_family,Victoria,3273.0,2,3,36.2,34.1,-5.86,1140452.3,1352006.20165,18.55,4.4,3,11.5,4,0.49,0.36,4,0.27,20.0,False,True,synthetic_expanded
EXP_09555,mixed_use,Winnipeg,38600.0,7,37,131.0,152.0,16.02,21296170.7575,24213746.1512775,13.7,2.9,6,13.8,7,0.43,0.6,11,0.66,45.8,False,False,synthetic_expanded
EXP_09556,commercial_office,Montreal,25780.0,6,0,71.7,71.5,-0.33,10272878.28,9710951.838084,-5.47,3.5,4,10.9,3,0.51,0.7,9,0.36,27.7,False,True,synthetic_expanded
EXP_09557,residential_single_family,Vancouver,1243.0,2,3,9.1,8.2,-10.0,602392.4775,539502.702849,-10.44,4.1,3,13.4,3,0.37,0.44,3,0.37,20.0,False,True,synthetic_expanded
EXP_09558,residential_multi_family,Calgary,27870.0,2,28,145.7,147.7,1.35,10703190.993000003,11022146.084591404,2.98,4.1,4,9.0,5,0.31,0.42,8,0.12,20.0,True,True,synthetic_expanded
EXP_09559,residential_single_family,Ottawa,2505.0,1,2,43.5,44.7,2.69,915730.3476,1011790.46106324,10.49,3.6,3,13.6,6,0.46,0.42,3,0.23,25.3,False,True,synthetic_expanded
EXP_09560,commercial_office,Saskatoon,7057.0,1,0,38.9,35.3,-9.16,3013076.034,3095333.0097282003,2.73,4.4,4,10.6,4,0.42,0.41,3,0.6,20.4,True,True,synthetic_expanded
EXP_09561,commercial_retail,Winnipeg,4611.0,1,0,40.8,36.7,-10.0,1650739.9024999999,1561765.02175525,-5.39,4.0,3,7.5,1,0.44,0.36,4,0.54,20.0,False,True,synthetic_expanded
EXP_09562,residential_single_family,Vancouver,2730.0,2,1,44.6,43.6,-2.23,1471750.7625000002,1493238.3236325001,1.46,4.4,3,12.8,3,0.58,0.32,3,0.24,20.0,True,True,synthetic_expanded
EXP_09563,industrial_warehouse,Halifax,106694.0,1,0,313.7,317.6,1.25,8544657.513200002,8374618.828687321,-1.99,3.6,4,11.6,5,0.32,0.48,13,0.21,20.0,True,True,synthetic_expanded
EXP_09564,commercial_office,Winnipeg,16650.0,1,0,44.7,44.9,0.41,8441683.469999999,8573373.732131999,1.56,3.2,4,8.1,5,0.34,0.86,5,0.26,30.9,True,True,synthetic_expanded
EXP_09565,commercial_retail,Montreal,6632.0,2,0,39.2,36.6,-6.73,1257469.857,1242631.7126874,-1.18,4.4,3,5.6,7,0.41,0.34,4,0.5,20.0,True,True,synthetic_expanded
EXP_09566,commercial_retail,Calgary,2945.0,1,0,19.4,20.1,3.75,755045.588,656361.1296484,-13.07,4.5,3,11.0,2,0.32,0.37,3,0.27,20.0,False,True,synthetic_expanded
EXP_09567,commercial_retail,Ottawa,10367.0,2,0,44.3,40.2,-9.25,3900780.018,4072024.2607902004,4.39,2.5,3,11.7,7,0.47,0.42,3,0.16,20.0,True,True,synthetic_expanded
EXP_09568,renewable_energy,Halifax,57300.0,1,0,299.9,338.3,12.81,22246986.762000002,25446103.4583756,14.38,4.5,4,8.5,5,0.54,0.3,6,0.58,20.7,False,False,synthetic_expanded
EXP_09569,residential_single_family,Montreal,3426.0,1,1,51.3,54.1,5.37,754789.833,729428.8946112,-3.36,4.1,3,15.6,5,0.52,0.58,3,0.43,24.0,True,False,synthetic_expanded
EXP_09570,transit_station,Markham,14207.0,2,0,269.3,276.2,2.57,36150321.2928,34975435.850784004,-3.25,4.2,6,8.9,2,0.51,0.44,7,0.54,26.1,True,True,synthetic_expanded
EXP_09571,infrastructure_bridge,Montreal,390.0,0,0,6.4,6.3,-1.12,885413.7495,924903.2027277,4.46,3.2,5,13.5,7,0.28,0.32,4,0.27,22.0,True,True,synthetic_expanded
EXP_09572,mixed_use,Ottawa,253921.0,31,276,520.0,587.3818910359983,12.96,109063944.9252,118138065.14297663,8.32,3.4,8,14.3,7,0.42,0.46,44,0.2123679236404244,41.3,False,False,synthetic_expanded
EXP_09573,residential_multi_family,Brampton,104767.0,12,110,516.3,480.7,-6.89,41822840.192,39271646.94028801,-6.1,4.1,4,5.3,2,0.44,0.86,15,0.24,24.0,False,True,synthetic_expanded
EXP_09574,residential_single_family,Vancouver,1177.0,1,1,13.6,14.3,5.28,557919.9,561323.2113900001,0.61,3.4,3,10.4,6,0.44,0.35,4,0.37,20.0,True,False,synthetic_expanded
EXP_09575,commercial_office,Vancouver,91447.0,7,0,477.8,537.7,12.54,63588644.379,75753152.0487027,19.13,4.0,5,7.7,4,0.49,0.76,18,0.15,30.9,False,False,synthetic_expanded
EXP_09576,residential_multi_family,Toronto,24414.0,5,26,127.8,118.8,-7.04,6441661.6680000005,5889611.2630524,-8.57,4.2,4,8.7,2,0.33,0.61,7,0.22,20.0,False,True,synthetic_expanded
EXP_09577,industrial_warehouse,Edmonton,162546.0,1,0,253.5,252.3,-0.46,26556335.114400003,26593513.983560164,0.14,3.6,4,12.3,4,0.29,0.75,11,0.17,29.6,True,True,synthetic_expanded
EXP_09578,education_school,Markham,22524.0,1,0,160.0,190.6,19.1,14133944.7168,15506350.74880128,9.71,3.2,4,9.9,6,0.51,0.66,3,0.6,33.1,False,False,synthetic_expanded
EXP_09579,commercial_retail,Vancouver,3002.0,1,0,16.8,17.4,3.7,788257.0215,736074.4066767,-6.62,4.6,3,13.3,5,0.36,0.51,3,0.34,20.0,False,True,synthetic_expanded
EXP_09580,residential_single_family,Mississauga,2031.0,1,1,24.0,25.0,3.97,827053.5040000001,918773.7375936001,11.09,4.2,3,7.5,12,0.31,0.24,6,0.47,20.0,False,True,synthetic_expanded
EXP_09581,residential_multi_family,Winnipeg,79156.0,6,84,505.8,514.6,1.74,17900473.8285,16574048.717808148,-7.41,4.2,4,10.7,8,0.38,0.61,11,0.34,24.6,False,True,synthetic_expanded
EXP_09582,residential_single_family,Montreal,1598.0,1,1,23.4,25.5,9.14,545671.5915,541851.8903595,-0.7,4.0,3,4.8,6,0.29,0.4,7,0.44,17.2,True,False,synthetic_expanded
EXP_09583,commercial_office,Markham,24677.0,1,0,145.3,137.5,-5.35,12231586.9824,12401606.04145536,1.39,4.8,4,12.9,5,0.43,0.63,11,0.32,20.0,True,True,synthetic_expanded
EXP_09584,healthcare_hospital,Montreal,176729.0,2,0,520.0,529.3674067867616,1.8,104668980.9165,112665691.0585206,7.64,4.0,6,15.7,6,0.37,0.37,27,0.45,32.4,False,True,synthetic_expanded
EXP_09585,commercial_office,Ottawa,8973.0,6,0,41.1,41.9,1.85,5184187.7148,5785035.07094532,11.59,3.2,4,10.4,4,0.42,0.59,3,0.45,28.8,False,True,synthetic_expanded
EXP_09586,industrial_warehouse,Toronto,63840.0,1,0,207.9,197.2,-5.15,10440978.027999999,11859906.942005198,13.59,3.2,3,10.1,2,0.4,0.49,4,0.38,20.0,False,True,synthetic_expanded
EXP_09587,healthcare_hospital,Saskatoon,955307.0,13,0,520.0,565.4455301997855,8.74,710123037.48,791219088.360216,11.42,4.8,9,9.4,6,0.41,0.23,143,0.7325436438616416,47.7,False,False,synthetic_expanded
EXP_09588,infrastructure_bridge,Edmonton,651.0,0,0,13.0,13.5,4.05,2426824.9188,2562727.1142528,5.6,3.5,5,8.8,12,0.49,0.47,3,0.34,27.2,False,True,synthetic_expanded
EXP_09589,residential_single_family,Calgary,3975.0,1,1,52.7,52.6,-0.16,804605.6370000001,834536.9666964001,3.72,3.7,3,13.2,5,0.38,0.37,3,0.58,20.0,True,True,synthetic_expanded
EXP_09590,residential_single_family,Victoria,1240.0,2,3,14.2,15.8,11.57,555504.4375,575002.64325625,3.51,5.0,3,10.9,5,0.49,0.26,3,0.38,20.0,True,False,synthetic_expanded
EXP_09591,commercial_office,Saskatoon,289701.0,28,0,520.0,468.0153256704981,-10.0,104232819.582,95466839.4551538,-8.41,4.3,7,10.0,5,0.22,0.47,41,0.61,40.6,False,True,synthetic_expanded
EXP_09592,mixed_use,Ottawa,187959.0,23,191,520.0,541.1476323119778,4.07,89721325.9764,94790580.8940666,5.65,4.0,7,15.2,6,0.48,0.32,31,0.8307610378684456,40.8,False,True,synthetic_expanded
EXP_09593,residential_single_family,Montreal,1669.0,1,1,16.1,17.8,10.4,542155.887,557444.6830134,2.82,4.9,3,12.1,7,0.49,0.33,3,0.73,20.0,True,False,synthetic_expanded
EXP_09594,industrial_warehouse,Halifax,164052.0,1,0,511.4,460.3,-10.0,26640670.5152,27250741.86999808,2.29,4.2,3,4.2,6,0.59,0.71,18,0.53,24.0,True,True,synthetic_expanded
EXP_09595,commercial_retail,Winnipeg,35629.0,1,0,267.9,289.6,8.11,10905278.9975,10547585.846382001,-3.28,4.9,4,8.8,1,0.44,0.48,8,0.25,20.0,True,False,synthetic_expanded
EXP_09596,commercial_office,Calgary,144253.0,14,0,520.0,541.5979708306912,4.16,41305606.936000004,37567449.508292004,-9.05,3.7,5,8.1,4,0.35,0.73,30,0.13,31.8,False,True,synthetic_expanded
EXP_09597,education_school,Halifax,82055.0,2,0,520.0,482.67899965741697,-7.18,25389047.867200002,23802232.3755,-6.25,4.0,5,15.4,6,0.33,0.72,7,0.02,20.0,False,True,synthetic_expanded
EXP_09598,residential_multi_family,Edmonton,52249.0,8,52,222.8,232.4,4.33,13535416.4184,13015656.427933441,-3.84,4.2,3,10.5,6,0.5,0.43,8,0.39,20.0,True,True,synthetic_expanded
EXP_09599,residential_multi_family,Calgary,14679.0,4,14,93.6,84.2,-10.0,6109382.796000001,6295718.971278001,3.05,4.1,3,12.1,6,0.4,0.18,8,0.39,20.0,True,True,synthetic_expanded
EXP_09600,renovation_commercial,Toronto,18199.0,7,0,72.4,81.5,12.58,7734994.163,7202053.0651693,-6.89,3.9,4,7.8,3,0.48,0.27,3,0.36,20.0,False,False,synthetic_expanded
EXP_09601,residential_multi_family,Winnipeg,27816.0,4,28,179.7,227.0,26.33,5716867.183499999,5587665.985152899,-2.26,4.4,4,5.3,8,0.43,0.85,5,0.25,20.0,True,False,synthetic_expanded
EXP_09602,commercial_office,Edmonton,56216.0,6,0,295.8,285.5,-3.49,28522585.998000003,32384544.1421292,13.54,3.4,4,6.8,8,0.4,0.6,10,0.22,20.0,False,True,synthetic_expanded
EXP_09603,commercial_office,Saskatoon,32856.0,4,0,114.8,114.8,-0.02,10057855.302,10396805.0256774,3.37,3.7,5,3.3,6,0.55,0.45,6,0.37,24.6,True,True,synthetic_expanded
EXP_09604,residential_single_family,Halifax,1785.0,1,1,14.0,17.1,22.19,481313.6124,482324.37098604,0.21,3.4,3,8.5,4,0.52,0.71,7,0.08,20.0,True,False,synthetic_expanded
EXP_09605,infrastructure_bridge,Montreal,1136.0,0,0,29.9,31.6,5.53,5493224.667,5776125.737350501,5.15,4.4,5,12.8,7,0.54,0.66,3,0.3,29.8,False,False,synthetic_expanded
EXP_09606,commercial_retail,Toronto,43931.0,2,0,224.3,231.9,3.4,22553977.927,21893146.3737389,-2.93,4.7,4,3.3,6,0.37,0.39,8,0.18,9.2,True,True,synthetic_expanded
EXP_09607,mixed_use,Vancouver,29403.0,5,32,179.5,180.1,0.34,13064632.843500001,14457322.704617102,10.66,3.7,5,10.9,7,0.39,0.24,13,0.76,22.1,False,True,synthetic_expanded
EXP_09608,commercial_office,Montreal,111378.0,13,0,416.2,396.1,-4.82,73742463.921,73499113.7900607,-0.33,4.0,5,12.0,6,0.37,0.36,23,0.57,27.5,True,True,synthetic_expanded
