project_id,project_type,location,sqft,floors,num_units,planned_duration_weeks,actual_duration_weeks,schedule_delay_pct,estimated_cost_cad,actual_cost_cad,cost_overrun_pct,contractor_rating,complexity_score,team_experience_years,num_change_orders,weather_risk_factor,material_volatility,num_subcontractors,budget_pressure,risk_score,risk_score_original,on_budget,on_schedule,data_source
EXP_08032,residential_multi_family,Victoria,52769.0,10,52,206.1,210.8,2.27,10718671.78,10090557.61,-5.86,3.9,4,13.1,5,0.45,0.2,3,0.41,20.0,36.4,False,True,synthetic_expanded
EXP_08033,commercial_office,Victoria,382434.0,36,0,1915.5,2219.7,15.88,208782709.25,259161976.99,24.13,4.1,7,11.7,10,0.42,0.54,58,0.37,44.1,51.9,False,False,synthetic_expanded
EXP_08034,residential_multi_family,Edmonton,29750.0,2,31,129.7,116.7,-10.0,6462758.0,5493344.3,-15.0,4.8,3,8.9,4,0.27,0.62,7,0.49,20.0,39.4,False,True,synthetic_expanded
EXP_08035,commercial_retail,Brampton,74010.0,2,0,625.8,632.9,1.13,12153634.92,12726071.12,4.71,2.7,5,7.2,7,0.4,0.33,7,0.15,23.0,38.3,True,True,synthetic_expanded
EXP_08036,residential_multi_family,Toronto,52298.0,8,51,174.7,157.2,-10.0,19340997.05,17739562.49,-8.28,4.3,4,14.7,5,0.52,0.43,14,0.41,20.0,28.4,False,True,synthetic_expanded
EXP_08037,commercial_retail,Surrey,8266.0,1,0,68.9,69.7,1.15,2213291.23,2327497.06,5.16,2.9,3,14.6,5,0.32,0.75,3,0.55,25.6,22.3,False,True,synthetic_expanded
EXP_08038,residential_single_family,Toronto,3061.0,2,3,25.1,25.4,1.09,1044241.83,1091128.29,4.49,4.2,3,10.1,4,0.43,0.71,8,0.47,20.0,30.9,True,True,synthetic_expanded
EXP_08039,residential_single_family,Saskatoon,1122.0,2,1,17.7,15.9,-10.0,202685.56,203313.89,0.31,3.8,3,8.2,3,0.51,0.45,3,0.7,20.7,26.4,True,True,synthetic_expanded
EXP_08040,residential_single_family,Winnipeg,1317.0,2,2,10.6,11.7,10.05,503206.47,512012.58,1.75,5.0,3,5.0,7,0.49,0.64,8,0.41,20.0,25.5,True,False,synthetic_expanded
EXP_08041,commercial_office,Toronto,21345.0,1,0,80.3,90.6,12.87,7734843.64,7901916.26,2.16,4.4,5,14.1,7,0.44,0.36,5,0.71,29.0,47.5,True,False,synthetic_expanded
EXP_08042,mixed_use,Saskatoon,85062.0,14,78,482.8,458.9,-4.95,34308210.54,31258210.62,-8.89,3.6,5,15.5,3,0.43,0.29,20,0.52,20.0,40.7,False,True,synthetic_expanded
EXP_08043,education_school,Winnipeg,30442.0,2,0,157.4,178.1,13.14,15537216.61,17507335.68,12.68,3.9,4,6.0,6,0.42,0.4,3,0.38,20.3,33.2,False,False,synthetic_expanded
EXP_08044,infrastructure_bridge,Winnipeg,4900.0,0,0,166.2,149.6,-10.0,28932525.53,30454376.37,5.26,3.7,5,6.1,4,0.47,0.58,9,0.18,22.8,41.9,False,True,synthetic_expanded
EXP_08045,residential_single_family,Toronto,1302.0,1,1,13.5,12.2,-10.0,290027.37,264504.96,-8.8,3.5,3,7.6,5,0.37,0.54,3,0.53,21.3,30.7,False,True,synthetic_expanded
EXP_08046,commercial_office,Victoria,33810.0,2,0,168.1,151.3,-10.0,19743412.6,16781900.71,-15.0,4.3,4,4.8,4,0.49,0.35,4,0.47,20.0,28.8,False,True,synthetic_expanded
EXP_08047,residential_single_family,Halifax,4893.0,2,1,36.0,33.0,-8.24,1465939.53,1608868.63,9.75,4.1,3,12.5,2,0.35,0.56,6,0.77,21.3,29.1,False,True,synthetic_expanded
EXP_08048,education_school,Edmonton,53883.0,3,0,387.6,348.8,-10.0,23539618.17,21002047.33,-10.78,4.4,4,11.6,1,0.53,0.69,7,0.15,23.8,36.9,False,True,synthetic_expanded
EXP_08049,residential_multi_family,Edmonton,43712.0,8,45,131.5,141.7,7.77,13257818.7,13440776.6,1.38,4.3,4,9.9,5,0.32,0.16,8,0.44,20.0,31.5,True,False,synthetic_expanded
EXP_08050,commercial_office,Edmonton,73346.0,3,0,332.5,358.1,7.71,36163914.96,40232355.39,11.25,4.1,4,3.4,2,0.29,0.42,17,0.39,22.8,33.5,False,False,synthetic_expanded
EXP_08051,residential_multi_family,Toronto,103570.0,12,108,399.6,406.4,1.71,27260887.39,31818907.76,16.72,3.8,4,12.3,6,0.6,0.61,11,0.12,27.0,39.6,False,True,synthetic_expanded
EXP_08052,residential_single_family,Calgary,1568.0,1,2,14.1,13.1,-7.34,533616.16,609122.85,14.15,4.7,3,10.3,6,0.42,0.53,6,0.54,20.8,46.6,False,True,synthetic_expanded
EXP_08053,residential_multi_family,Saskatoon,35148.0,8,37,186.3,194.6,4.47,13645087.47,12747240.71,-6.58,4.5,4,3.7,6,0.25,0.44,3,0.47,20.0,20.6,False,True,synthetic_expanded
EXP_08054,commercial_office,Halifax,5194.0,1,0,17.5,17.1,-2.04,1920378.08,1763675.23,-8.16,4.2,4,2.0,2,0.42,0.6,8,0.76,24.8,26.1,False,True,synthetic_expanded
EXP_08055,mixed_use,Vancouver,138387.0,18,139,842.2,1001.3,18.89,65658362.97,76327846.95,16.25,5.0,6,7.7,6,0.38,0.52,20,0.63,38.5,36.1,False,False,synthetic_expanded
EXP_08056,education_school,Vancouver,48239.0,1,0,347.5,358.8,3.26,26308772.79,25940449.97,-1.4,3.9,4,14.5,2,0.36,0.39,11,0.3,20.0,30.0,True,True,synthetic_expanded
EXP_08057,commercial_office,Winnipeg,180089.0,19,0,525.8,479.2,-8.86,95653373.44,91951587.89,-3.87,3.8,5,14.8,3,0.26,0.54,27,0.54,30.0,38.1,True,True,synthetic_expanded
EXP_08058,residential_multi_family,Halifax,74270.0,5,70,306.3,275.7,-10.0,20789511.73,17671084.97,-15.0,3.8,4,7.8,4,0.42,0.05,10,0.35,20.0,26.9,False,True,synthetic_expanded
EXP_08059,transit_station,Halifax,9100.0,1,0,76.3,92.4,21.07,15299463.57,17865183.61,16.77,3.6,6,7.2,11,0.56,0.54,7,0.73,42.9,65.0,False,False,synthetic_expanded
EXP_08060,residential_single_family,Halifax,2353.0,1,2,17.7,16.6,-6.14,840600.53,817484.02,-2.75,3.1,3,7.7,5,0.39,0.81,3,0.5,23.0,33.3,True,True,synthetic_expanded
EXP_08061,commercial_office,Halifax,87872.0,11,0,486.6,437.9,-10.0,28896933.34,28839139.47,-0.2,4.2,5,11.7,10,0.19,0.45,19,0.58,27.3,43.1,True,True,synthetic_expanded
EXP_08062,residential_single_family,Halifax,3347.0,1,1,34.1,32.5,-4.68,653264.92,658556.37,0.81,4.7,3,5.6,3,0.3,0.56,8,0.19,20.0,25.7,True,True,synthetic_expanded
EXP_08063,renovation_commercial,Saskatoon,40793.0,8,0,233.3,210.0,-10.0,12073583.51,11582188.66,-4.07,4.5,4,13.2,6,0.43,0.11,8,0.15,20.0,37.4,True,True,synthetic_expanded
EXP_08064,commercial_retail,Ottawa,86552.0,1,0,371.9,365.7,-1.66,22621494.48,26050913.04,15.16,3.4,5,11.8,10,0.41,0.28,10,0.24,33.1,43.6,False,True,synthetic_expanded
EXP_08065,infrastructure_bridge,Winnipeg,4919.0,0,0,93.1,113.3,21.67,22945960.4,27016573.77,17.74,4.1,5,14.5,10,0.39,0.55,9,0.51,32.3,37.1,False,False,synthetic_expanded
EXP_08066,residential_multi_family,Brampton,66726.0,4,62,214.1,255.4,19.29,25389007.55,25972954.72,2.3,3.5,4,6.9,7,0.55,0.42,10,0.2,25.8,54.3,True,False,synthetic_expanded
EXP_08067,transit_station,Markham,23655.0,2,0,340.1,397.1,16.75,31052034.2,36358826.84,17.09,4.1,7,12.5,12,0.37,0.45,12,0.32,34.0,51.2,False,False,synthetic_expanded
EXP_08068,commercial_office,Calgary,103683.0,10,0,372.2,411.7,10.62,35798522.2,38998910.08,8.94,3.7,5,11.0,6,0.3,0.18,18,0.35,20.6,33.1,False,False,synthetic_expanded
EXP_08069,healthcare_hospital,Calgary,178139.0,3,0,995.6,992.4,-0.32,167400642.51,166212097.95,-0.71,4.5,7,10.7,3,0.35,0.45,27,0.23,26.3,42.0,True,True,synthetic_expanded
EXP_08070,commercial_retail,Halifax,33379.0,2,0,247.8,244.0,-1.53,6895631.47,6762545.78,-1.93,4.6,3,11.8,5,0.31,0.67,9,0.21,20.0,42.8,True,True,synthetic_expanded
EXP_08071,residential_multi_family,Edmonton,29891.0,5,32,127.4,156.0,22.48,10743944.87,13198936.27,22.85,2.7,3,13.6,6,0.36,0.46,3,0.39,23.4,51.6,False,False,synthetic_expanded
EXP_08072,residential_single_family,Brampton,4783.0,1,2,49.7,48.4,-2.67,1635009.64,1412484.83,-13.61,4.0,3,12.6,4,0.48,0.43,6,0.16,20.0,29.0,False,True,synthetic_expanded
EXP_08073,residential_single_family,Toronto,2437.0,2,1,38.9,39.6,1.82,612776.38,580728.18,-5.23,4.0,3,6.7,4,0.35,0.51,3,0.23,20.0,23.3,False,True,synthetic_expanded
EXP_08074,residential_single_family,Winnipeg,2543.0,1,1,43.5,52.7,21.07,581364.83,650430.97,11.88,4.4,3,9.2,5,0.46,0.45,6,0.13,20.0,31.1,False,False,synthetic_expanded
EXP_08075,commercial_office,Ottawa,315545.0,29,0,1732.0,1746.0,0.81,152562652.37,171205808.49,12.22,3.4,7,6.0,7,0.38,0.45,53,0.49,42.2,54.6,False,True,synthetic_expanded
EXP_08076,residential_single_family,Toronto,1820.0,2,2,27.7,30.3,9.41,554438.71,590089.12,6.43,3.7,3,7.2,5,0.38,0.66,3,0.38,20.0,28.9,False,False,synthetic_expanded
EXP_08077,residential_multi_family,Brampton,30109.0,7,28,111.4,111.5,0.09,10107759.77,9984445.1,-1.22,3.7,4,10.6,4,0.38,0.39,4,0.58,20.0,26.1,True,True,synthetic_expanded
EXP_08078,residential_single_family,Vancouver,1700.0,1,2,27.2,26.4,-3.05,332019.12,346760.77,4.44,3.9,3,13.5,6,0.44,0.47,3,0.21,27.6,30.8,True,True,synthetic_expanded
EXP_08079,education_school,Vancouver,40530.0,3,0,261.0,265.4,1.68,13863034.77,12888463.43,-7.03,4.9,4,9.5,4,0.47,0.35,4,0.35,20.0,26.4,False,True,synthetic_expanded
EXP_08080,industrial_warehouse,Halifax,20777.0,1,0,35.7,41.1,15.03,3536031.5,4095785.29,15.83,4.2,3,4.7,6,0.37,0.6,6,0.12,20.0,45.7,False,False,synthetic_expanded
EXP_08081,renovation_commercial,Victoria,36424.0,5,0,98.1,101.8,3.75,8246619.66,8778526.63,6.45,3.2,4,14.0,6,0.47,0.47,8,0.48,22.9,15.0,False,True,synthetic_expanded
EXP_08082,residential_single_family,Ottawa,1655.0,2,3,22.6,24.2,6.87,581603.59,523094.27,-10.06,4.1,3,14.6,2,0.53,0.26,6,0.27,20.0,25.8,False,False,synthetic_expanded
EXP_08083,residential_single_family,Halifax,2546.0,2,3,44.5,45.0,1.02,992478.92,1106217.0,11.46,4.2,3,5.2,5,0.48,0.3,5,0.48,20.0,26.9,False,True,synthetic_expanded
EXP_08084,healthcare_hospital,Brampton,94512.0,2,0,307.5,336.9,9.56,55742110.65,56600539.15,1.54,4.0,6,13.5,8,0.38,0.36,23,0.32,25.6,42.5,True,False,synthetic_expanded
EXP_08085,residential_single_family,Montreal,2663.0,2,1,23.3,28.6,22.72,486593.31,443286.51,-8.9,3.6,3,14.4,4,0.26,0.19,5,0.1,20.0,28.6,False,False,synthetic_expanded
EXP_08086,residential_single_family,Toronto,3951.0,2,3,40.6,39.0,-4.0,1292764.68,1248810.68,-3.4,3.4,3,12.1,3,0.3,0.35,6,0.32,20.0,28.0,True,True,synthetic_expanded
EXP_08087,commercial_office,Halifax,7885.0,3,0,25.5,25.7,0.69,2419241.47,2476577.49,2.37,4.5,5,9.4,8,0.47,0.52,4,0.3,25.7,35.8,True,True,synthetic_expanded
EXP_08088,residential_single_family,Victoria,2514.0,1,1,18.1,20.6,13.68,517208.29,557395.37,7.77,3.4,3,12.2,8,0.48,0.69,8,0.15,23.4,41.2,False,False,synthetic_expanded
EXP_08089,commercial_retail,Montreal,96031.0,2,0,612.4,609.0,-0.55,16812030.08,18765587.98,11.62,3.4,5,12.7,8,0.3,0.01,11,0.32,20.0,27.3,False,True,synthetic_expanded
EXP_08090,infrastructure_bridge,Mississauga,308.0,0,0,6.8,8.3,21.68,1747526.73,1757138.13,0.55,4.3,5,8.4,9,0.37,0.46,3,0.2,25.9,46.9,True,False,synthetic_expanded
EXP_08091,commercial_office,Winnipeg,22376.0,2,0,105.7,115.5,9.24,7870451.32,7756329.78,-1.45,3.0,4,10.1,5,0.37,0.32,3,0.55,28.2,20.3,True,False,synthetic_expanded
EXP_08092,industrial_warehouse,Halifax,59248.0,1,0,157.6,143.4,-9.03,12448674.43,11227459.47,-9.81,3.9,3,4.5,1,0.54,0.19,7,0.25,20.0,24.1,False,True,synthetic_expanded
EXP_08093,education_school,Winnipeg,103404.0,3,0,628.8,611.8,-2.7,46638645.49,42753646.32,-8.33,5.0,5,7.7,1,0.39,0.48,13,0.21,20.0,30.2,False,True,synthetic_expanded
EXP_08094,renewable_energy,Montreal,10885.0,1,0,53.9,52.2,-3.12,4163306.79,4685385.46,12.54,2.6,4,10.3,4,0.49,0.37,4,0.42,23.2,23.5,False,True,synthetic_expanded
EXP_08095,renewable_energy,Victoria,207437.0,2,0,1036.7,1073.7,3.57,59969526.49,62272356.31,3.84,4.5,5,12.9,6,0.52,0.38,11,0.03,20.5,33.9,True,True,synthetic_expanded
EXP_08096,residential_single_family,Edmonton,4821.0,2,2,69.5,65.5,-5.75,1521782.38,1598480.21,5.04,4.4,3,8.7,8,0.33,0.51,5,0.61,20.0,36.0,False,True,synthetic_expanded
EXP_08097,education_school,Markham,34105.0,3,0,188.9,186.3,-1.35,15108142.64,13867764.13,-8.21,3.5,4,6.7,4,0.56,0.28,8,0.11,20.5,38.0,False,True,synthetic_expanded
EXP_08098,residential_multi_family,Halifax,106787.0,10,108,591.6,659.9,11.55,34293409.32,38772128.58,13.06,3.0,4,6.0,8,0.2,0.76,13,0.27,24.7,47.8,False,False,synthetic_expanded
EXP_08099,residential_multi_family,Halifax,197481.0,16,141,1014.1,1167.0,15.08,62889770.16,66851825.68,6.3,4.6,6,12.8,6,0.31,0.36,25,0.61,31.2,50.1,False,False,synthetic_expanded
EXP_08100,mixed_use,Montreal,47142.0,3,48,302.5,326.8,8.03,23023065.76,24634680.36,7.0,3.8,5,14.3,5,0.47,0.49,12,0.32,31.2,36.3,False,False,synthetic_expanded
EXP_08101,residential_multi_family,Victoria,72236.0,2,74,437.5,517.6,18.31,25399502.13,24774674.38,-2.46,5.0,4,11.6,4,0.37,0.64,9,0.43,23.0,19.1,True,False,synthetic_expanded
EXP_08102,residential_multi_family,Ottawa,68110.0,11,57,263.4,308.7,17.18,27856046.63,29466126.13,5.78,4.4,5,4.8,9,0.39,0.3,12,0.15,25.4,36.0,False,False,synthetic_expanded
EXP_08103,residential_multi_family,Montreal,53860.0,5,63,173.3,174.8,0.87,16552869.13,14503623.93,-12.38,3.4,3,7.2,3,0.21,0.51,10,0.28,20.0,13.9,False,True,synthetic_expanded
EXP_08104,commercial_office,Brampton,11613.0,1,0,29.9,32.2,7.81,3858655.53,3936986.24,2.03,4.5,4,11.4,6,0.58,0.18,7,0.5,20.0,19.4,True,False,synthetic_expanded
EXP_08105,healthcare_hospital,Edmonton,437942.0,2,0,2478.9,2442.5,-1.47,366222116.72,393176064.51,7.36,3.8,7,12.3,5,0.3,0.52,69,0.45,38.6,49.1,False,True,synthetic_expanded
EXP_08106,residential_single_family,Montreal,2825.0,2,2,45.9,47.7,3.94,1046698.4,1005772.49,-3.91,4.5,3,12.2,8,0.34,0.32,7,0.48,20.0,25.7,True,True,synthetic_expanded
EXP_08107,residential_single_family,Markham,1185.0,1,2,14.6,14.0,-4.19,234164.76,242454.19,3.54,4.3,3,17.1,4,0.21,0.51,3,0.56,20.8,47.0,True,True,synthetic_expanded
EXP_08108,commercial_office,Montreal,9668.0,1,0,32.9,32.1,-2.35,5272404.31,5204917.53,-1.28,4.6,4,9.0,8,0.38,0.47,6,0.34,27.6,35.5,True,True,synthetic_expanded
EXP_08109,commercial_office,Vancouver,68003.0,5,0,197.9,238.2,20.36,24574716.7,28686066.8,16.73,3.9,6,9.8,12,0.36,0.53,16,0.62,38.8,59.5,False,False,synthetic_expanded
EXP_08110,industrial_warehouse,Montreal,16947.0,1,0,29.3,26.9,-8.29,2234397.53,2076425.62,-7.07,3.7,3,13.2,2,0.35,0.48,3,0.45,20.7,27.7,False,True,synthetic_expanded
EXP_08111,industrial_warehouse,Halifax,100482.0,1,0,209.4,216.9,3.6,10426669.42,9914719.95,-4.91,4.4,4,10.0,7,0.36,0.51,9,0.18,20.0,21.3,True,True,synthetic_expanded
EXP_08112,healthcare_hospital,Montreal,397238.0,12,0,1316.7,1291.6,-1.91,297947115.24,312755086.87,4.97,4.0,7,13.9,6,0.45,0.18,62,0.15,32.1,37.6,True,True,synthetic_expanded
EXP_08113,commercial_retail,Quebec City,10042.0,1,0,79.2,79.3,0.15,2751789.27,2559439.2,-6.99,3.8,3,12.9,8,0.37,0.54,5,0.13,20.0,32.5,False,True,synthetic_expanded
EXP_08114,residential_multi_family,Calgary,31620.0,4,26,129.1,116.2,-10.0,13308955.21,13185181.93,-0.93,3.7,3,11.5,5,0.41,0.23,3,0.53,20.0,28.7,True,True,synthetic_expanded
EXP_08115,residential_single_family,Victoria,1241.0,2,2,19.9,17.9,-10.0,407481.26,354264.21,-13.06,3.1,3,16.6,6,0.4,0.68,7,0.69,28.2,14.1,False,True,synthetic_expanded
EXP_08116,commercial_retail,Victoria,8902.0,1,0,69.3,71.7,3.51,3317486.61,2961520.3,-10.73,3.5,3,14.0,4,0.4,0.42,3,0.43,20.0,36.3,False,True,synthetic_expanded
EXP_08117,residential_multi_family,Edmonton,14856.0,2,14,98.6,96.7,-1.88,4669216.62,4456300.34,-4.56,3.4,3,10.3,3,0.4,0.52,3,0.47,20.0,45.3,True,True,synthetic_expanded
EXP_08118,residential_multi_family,Saskatoon,80170.0,10,94,522.7,554.0,5.98,17934421.45,17884205.07,-0.28,4.4,4,8.8,3,0.45,0.32,10,0.51,20.0,25.3,True,False,synthetic_expanded
EXP_08119,healthcare_hospital,Saskatoon,128031.0,2,0,667.1,700.1,4.95,139534069.31,149106106.46,6.86,3.7,6,5.3,7,0.33,0.4,17,0.75,27.6,26.6,False,True,synthetic_expanded
EXP_08120,residential_single_family,Edmonton,2126.0,1,1,21.1,21.6,2.56,515232.04,459432.41,-10.83,3.6,3,11.9,4,0.39,0.35,5,0.7,24.8,29.9,False,True,synthetic_expanded
EXP_08121,residential_single_family,Victoria,1050.0,2,1,11.9,11.8,-1.16,260053.91,279427.93,7.45,3.0,3,9.7,2,0.29,0.29,3,0.6,20.0,30.1,False,True,synthetic_expanded
EXP_08122,residential_multi_family,Saskatoon,53928.0,5,54,278.0,250.8,-9.79,14336316.39,14382192.6,0.32,4.6,4,12.9,5,0.25,0.75,8,0.5,31.2,36.3,True,True,synthetic_expanded
EXP_08123,commercial_office,Ottawa,50311.0,2,0,146.9,143.6,-2.27,29878327.72,37763218.41,26.39,4.3,6,9.2,10,0.3,0.3,8,0.73,39.4,45.1,False,True,synthetic_expanded
EXP_08124,industrial_warehouse,Edmonton,115780.0,1,0,369.7,332.7,-10.0,15444410.62,14615045.77,-5.37,3.5,4,10.6,3,0.32,0.41,6,0.25,22.2,37.3,False,True,synthetic_expanded
EXP_08125,residential_multi_family,Winnipeg,191329.0,18,202,706.6,635.9,-10.0,66814617.5,76576233.12,14.61,3.6,6,15.1,6,0.38,0.42,22,0.05,33.2,50.0,False,True,synthetic_expanded
EXP_08126,commercial_office,Surrey,58421.0,15,0,254.3,277.5,9.14,14980683.07,18075692.19,20.66,3.3,5,8.6,10,0.47,0.73,11,0.51,35.7,40.8,False,False,synthetic_expanded
EXP_08127,commercial_office,Montreal,14739.0,1,0,51.2,59.2,15.64,4743408.15,4538967.26,-4.31,4.4,5,16.1,9,0.58,0.42,3,0.43,30.4,53.9,True,False,synthetic_expanded
EXP_08128,infrastructure_bridge,Halifax,374.0,0,0,12.3,14.0,13.7,2827145.1,3288535.18,16.32,2.9,5,11.6,5,0.41,0.43,4,0.33,29.5,31.5,False,False,synthetic_expanded
EXP_08129,commercial_retail,Edmonton,23723.0,2,0,99.9,95.2,-4.67,9206398.93,8593252.76,-6.66,3.2,5,13.8,4,0.36,0.33,12,0.22,22.0,26.9,False,True,synthetic_expanded
EXP_08130,commercial_office,Winnipeg,488633.0,48,0,2636.1,2702.0,2.5,126352707.33,158661094.59,25.57,4.7,9,11.4,14,0.44,0.45,79,0.53,49.6,64.4,False,True,synthetic_expanded
EXP_08131,healthcare_hospital,Halifax,90465.0,5,0,424.7,382.2,-10.0,47326774.61,41567106.14,-12.17,4.1,6,12.0,5,0.46,0.4,16,0.14,32.3,33.0,False,True,synthetic_expanded
EXP_08132,industrial_warehouse,Halifax,53613.0,1,0,172.8,178.4,3.24,8168504.86,6962016.69,-14.77,4.7,3,8.3,4,0.64,0.55,9,0.36,20.0,23.7,False,True,synthetic_expanded
EXP_08133,commercial_retail,Victoria,61081.0,2,0,600.6,612.4,1.96,22975853.67,25098822.55,9.24,3.6,4,11.5,6,0.34,0.43,11,0.28,20.8,33.3,False,True,synthetic_expanded
EXP_08134,industrial_warehouse,Ottawa,16216.0,1,0,25.0,29.1,16.34,1642749.93,1561433.81,-4.95,3.6,3,7.7,5,0.27,0.38,6,0.29,20.0,14.5,True,False,synthetic_expanded
EXP_08135,residential_multi_family,Edmonton,59988.0,6,66,270.2,271.8,0.59,19229828.43,24137280.65,25.52,3.6,4,6.7,8,0.5,0.37,13,0.15,20.0,48.7,False,True,synthetic_expanded
EXP_08136,residential_single_family,Ottawa,3146.0,2,3,52.9,59.8,13.08,1051903.07,986685.08,-6.2,3.9,3,6.9,4,0.56,0.51,4,0.25,20.0,24.8,False,False,synthetic_expanded
EXP_08137,mixed_use,Calgary,31919.0,6,35,166.1,206.8,24.5,18553158.93,19844458.79,6.96,3.9,5,8.7,5,0.58,0.46,11,0.64,25.1,35.0,False,False,synthetic_expanded
EXP_08138,residential_multi_family,Saskatoon,33732.0,2,36,184.7,215.3,16.58,10921460.93,10198460.22,-6.62,4.6,4,10.5,6,0.39,0.45,5,0.4,20.0,22.0,False,False,synthetic_expanded
EXP_08139,renovation_commercial,Montreal,81460.0,5,0,196.7,199.8,1.6,28431960.02,25904358.77,-8.89,3.1,5,18.5,3,0.33,0.37,10,0.08,22.7,9.4,False,True,synthetic_expanded
EXP_08140,residential_multi_family,Toronto,123634.0,12,128,418.2,461.9,10.45,42887586.27,49745311.31,15.99,3.4,5,11.4,9,0.36,0.57,14,0.34,32.9,41.3,False,False,synthetic_expanded
EXP_08141,residential_single_family,Montreal,1587.0,2,3,19.1,17.2,-9.87,533862.15,570485.09,6.86,4.3,3,9.6,6,0.55,0.31,3,0.14,20.0,22.2,False,True,synthetic_expanded
EXP_08142,healthcare_hospital,Halifax,85722.0,2,0,386.0,390.2,1.1,62260827.3,67191884.82,7.92,4.5,6,9.7,5,0.37,0.35,16,0.27,29.5,40.3,False,True,synthetic_expanded
EXP_08143,commercial_retail,Winnipeg,37024.0,2,0,278.5,355.7,27.71,14101597.85,15937625.89,13.02,3.9,3,13.4,7,0.28,0.49,9,0.29,22.2,39.8,False,False,synthetic_expanded
EXP_08144,residential_single_family,Halifax,4263.0,2,3,50.5,59.7,18.24,1639091.69,1908886.18,16.46,4.0,3,9.2,12,0.35,0.36,6,0.1,20.0,40.1,False,False,synthetic_expanded
EXP_08145,commercial_office,Winnipeg,11253.0,3,0,61.4,66.9,8.91,7205176.28,7930737.53,10.07,4.0,5,5.9,10,0.65,0.44,3,0.47,28.9,48.6,False,False,synthetic_expanded
EXP_08146,industrial_warehouse,Toronto,131351.0,1,0,295.9,304.7,2.97,15116943.5,13729208.09,-9.18,4.8,3,10.5,7,0.41,0.45,16,0.38,20.0,55.3,False,True,synthetic_expanded
EXP_08147,residential_multi_family,Halifax,25102.0,2,29,166.7,186.4,11.81,7790339.62,8255422.9,5.97,4.5,3,9.9,6,0.46,0.37,6,0.55,20.0,51.0,False,False,synthetic_expanded
EXP_08148,renewable_energy,Saskatoon,10368.0,1,0,24.4,28.4,16.44,4365140.71,4764114.57,9.14,3.4,5,9.3,4,0.45,0.64,6,0.25,25.1,49.0,False,False,synthetic_expanded
EXP_08149,commercial_office,Victoria,25093.0,4,0,139.8,125.8,-10.0,11422301.42,10738105.56,-5.99,3.8,4,8.6,4,0.27,0.45,9,0.7,22.9,30.7,False,True,synthetic_expanded
EXP_08150,infrastructure_bridge,Edmonton,4627.0,0,0,102.7,104.6,1.87,27423975.43,26376379.57,-3.82,3.8,5,11.2,4,0.44,0.27,8,0.42,26.9,29.1,True,True,synthetic_expanded
EXP_08151,residential_multi_family,Markham,29667.0,4,25,98.2,88.8,-9.62,9699680.7,10080878.15,3.93,4.6,3,7.8,3,0.47,0.48,3,0.78,20.0,41.6,True,True,synthetic_expanded
EXP_08152,industrial_warehouse,Quebec City,56195.0,1,0,88.9,110.5,24.32,10845850.83,12834979.87,18.34,4.7,4,8.1,5,0.47,0.51,8,0.54,25.4,36.6,False,False,synthetic_expanded
EXP_08153,commercial_office,Edmonton,5739.0,1,0,23.9,22.0,-8.12,2462357.69,2362385.97,-4.06,4.1,4,7.7,3,0.16,0.35,5,0.49,25.9,30.9,True,True,synthetic_expanded
EXP_08154,industrial_warehouse,Winnipeg,431673.0,1,0,821.4,739.3,-10.0,37924897.24,36821282.73,-2.91,4.5,6,13.0,4,0.42,0.24,38,0.14,20.0,48.3,True,True,synthetic_expanded
EXP_08155,residential_single_family,Halifax,1251.0,2,3,13.3,12.1,-9.15,321855.13,310043.05,-3.67,4.4,3,11.6,3,0.31,0.61,3,0.67,20.0,20.1,True,True,synthetic_expanded
EXP_08156,commercial_office,Vancouver,40442.0,2,0,152.2,156.1,2.59,24328798.19,25880975.51,6.38,3.7,4,14.7,4,0.38,0.4,9,0.56,25.2,29.6,False,True,synthetic_expanded
EXP_08157,residential_single_family,Ottawa,2890.0,2,2,19.5,17.6,-10.0,529335.62,457134.24,-13.64,4.9,3,10.7,2,0.35,0.37,6,0.6,20.0,10.2,False,True,synthetic_expanded
EXP_08158,industrial_warehouse,Vancouver,60378.0,1,0,210.9,230.5,9.3,9542213.41,11491687.61,20.43,4.2,3,10.6,7,0.45,0.37,11,0.62,20.0,45.2,False,False,synthetic_expanded
EXP_08159,residential_single_family,Montreal,2390.0,2,3,37.6,37.3,-0.67,633021.66,600104.53,-5.2,5.0,3,11.6,5,0.4,0.49,8,0.36,20.0,33.9,False,True,synthetic_expanded
EXP_08160,industrial_warehouse,Montreal,243109.0,1,0,535.7,482.1,-10.0,21945172.51,22862480.72,4.18,4.2,4,12.9,8,0.5,0.49,19,0.55,23.2,42.1,True,True,synthetic_expanded
EXP_08161,healthcare_hospital,Toronto,565116.0,10,0,3186.3,2867.7,-10.0,580847914.56,599667386.99,3.24,3.9,8,14.6,3,0.33,0.6,80,0.72,56.8,36.1,True,True,synthetic_expanded
EXP_08162,residential_multi_family,Edmonton,108619.0,14,106,701.9,749.8,6.83,29780735.88,28098124.3,-5.65,3.8,4,9.3,3,0.33,0.61,16,0.19,20.0,30.3,False,False,synthetic_expanded
EXP_08163,commercial_office,Vancouver,13070.0,1,0,77.8,78.3,0.63,5397932.96,5050306.08,-6.44,4.1,4,7.0,0,0.37,0.44,3,0.06,20.0,20.4,False,True,synthetic_expanded
